source_system,entity_name,procedure_number,lot_number,line_no,item_name,okpd_code,okpd_name,quantity,unit,price_rub,item_description,item_id_external,okei_code,unit_price_rub,line_total_rub,sberb2b_need_id,sberb2b_condition_id,unit_price_source,focus_category
sberbank_ast,ООО Страховой брокер Сбербанка,39744973,1,1,"Программа для ЭВМ ""1С Битрикс24"". Лицензия Энтерпрайз (12 мес., продление)",62.01.29,Оригиналы программного обеспечения прочие,1.0,шт,389700.0,,82e5feab-4290-4026-9e8f-6244a107ae30,796,389700.0,389700.0,7a123cd3-7f86-4df8-81bd-595066baf0e5,6965e0f6-e888-4987-8b4b-6d1d110ad84a,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО СберТех,4000113,1,1,Программа поиска и гарантированного уничтожения информации на дисках TERRIER версия 3.0,,,1.0,шт,930.0,продление лицензии (на 1 год),e47a21a4-2252-4548-9182-e9198eabf586,796,930.0,930.0,c0f655b1-0324-456d-9b05-2accd22829a0,0efdcfe8-9147-4430-820f-3c6e403b28a3,sberb2b_goods_api,Logistics
sberbank_ast,ООО СберТех,4000113,1,2,Сертификат на техническую поддержку операционной системы РЕД ОС. Конфигурация Сервер. Сертифицированная редакция.,,,1.0,шт,17112.0,"1 год. Стандартный уровень, сертификат ТП",62714048-5f3b-43bc-8370-ab18fb70d6b7,796,17112.0,17112.0,c0f655b1-0324-456d-9b05-2accd22829a0,0efdcfe8-9147-4430-820f-3c6e403b28a3,sberb2b_goods_api,Logistics
sberbank_ast,ООО СберТех,4000113,1,3,"Сертификат технической поддержки с включенными консультациями по использованию программы для ЭВМ на операционную систему специального назначения «Astra Linux Special Edition» для 64-х разрядной платформы на базе процессорной архитектуры x86-64, уровень за",,,1.0,шт,14130.0,"тип ""Стандарт"", на 12 мес.",6e47fe35-1a14-4fe4-b42c-9c8c9a06532f,796,14130.0,14130.0,c0f655b1-0324-456d-9b05-2accd22829a0,0efdcfe8-9147-4430-820f-3c6e403b28a3,sberb2b_goods_api,Logistics
sberbank_ast,ООО СберТех,4000113,1,4,Продление лицензии на 1 год использования ПО Антивирус VR Protect для Linux,,,1.0,шт,1358.5,на 1 конечном устройстве,7d243465-7577-4082-98c8-caafc8363e0b,796,1358.5,1358.5,c0f655b1-0324-456d-9b05-2accd22829a0,0efdcfe8-9147-4430-820f-3c6e403b28a3,sberb2b_goods_api,Logistics
sberbank_ast,АО Сбербанк Лизинг,40559151,1,1,кофе в зернах 1 кг,,,28.0,кг,0.0,Бренд: один из Poetti; Jardin; Rioba Espresso Gold; Kimbo Aroma Intenso,32dc1be8-14b0-4db2-afd9-66c1377ebbd6,166,0.0,0.0,a86bf3de-24f3-457d-bf93-4a1287a9ce99,344169ac-a854-4235-a89c-7c6015a54c44,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,40559151,1,2,чай черный пакетированный 100шт,,,15.0,шт,0.0,"Бренд: один из GREENFIELD, CURTIS, TESS, AHMAD; Greenfield Earl Grey Fantasy",5d0fd422-e29e-446f-8080-b5f7f0d1307a,796,0.0,0.0,a86bf3de-24f3-457d-bf93-4a1287a9ce99,344169ac-a854-4235-a89c-7c6015a54c44,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,40559151,1,3,чай зеленый пакетированный 100шт,,,15.0,шт,0.0,"Бренд: один из GREENFIELD, CURTIS, TESS, AHMAD; Greenfield Green Melissa; Greenfield Summer Bouquet фруктовый.",19851201-1ba2-4d98-96a7-32f3e90ae247,796,0.0,0.0,a86bf3de-24f3-457d-bf93-4a1287a9ce99,344169ac-a854-4235-a89c-7c6015a54c44,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,40559151,1,4,сахар рафинад,,,15.0,кг,0.0,тз,2af24803-746f-4da7-9aab-d4f51c6339b5,166,0.0,0.0,a86bf3de-24f3-457d-bf93-4a1287a9ce99,344169ac-a854-4235-a89c-7c6015a54c44,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,40767046,1,1,Ноутбук,26.20.11.110,"Компьютеры портативные массой не более 10 кг, такие как ноутбуки, планшетные компьютеры, карманные компьютеры, в том числе совмещающие функции мобильного телефонного аппарата",2.0,шт,251882.5,HP Модель: EliteBook 840 G11 (A36XTET) Количество: 2 шт. В техническом задании*,28b9be9f-faad-4903-a27e-e78ed23c79fb,796,125941.25,251882.5,c898a3e1-5692-41da-b06e-a865e1a152f7,07658290-d04f-4c42-a38f-5cd1a4e21cc9,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,41154182,1,1,"Apple iPad Pro 11"" (M5, 2025) Wi-Fi + Cellular 1 TB Space Black",,,1.0,шт,0.0,"1. Сотовая и беспроводная связь - MIMO, Bluetooth 6.0, Wi-Fi 7 (802.11be) 2. Разъемы - Thunderbolt/ USB 4 3. Количество камер - две 4. Количество динамиков - 4 5. Количество микрофонов – 4 6. Разрешение камеры - 12 Мп 7. Тип аккумулятора - Li-Pol 8. Время работы (интернет Wi-Fi) - до 10 часов 9. Ёмкость аккумулятора - 38,99 Вт*ч 10. Материал корпуса – алюминий 11. Тип дисплея - Ultra Retina XDR 12. Разрешение - 2420x1668 13. Плотность пикселей на дюйм – 264 14. Multi-Touch – Да 15. Процессор - Apple M5 16. Поддержка - стилус Apple Pencil Pro, стилус Apple Pencil (USB‑C) 17. В комплекте кабель USB‑C/USB‑C (1 м), адаптер питания USB‑C мощностью 20 Вт 18. Год релиза - 2025 19. Серия iPad Pro (M5) 20. Цвет - черный космос 21. Диагональ - 11"" 22. Объем накопителя - 1 ТБ 23. Объем оперативной памяти - 12 ГБ",9585a060-1e43-41ce-b18a-b5b2c9b90878,796,0.0,0.0,b5686580-429d-4d57-a4c3-3378d5a14652,a83fd144-d243-42bd-9cad-5fd948749e34,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,41154182,1,2,"Чехол-клавиатура Apple Magic Keyboard для iPad Pro 11"" (M4/M5), черный",,,1.0,шт,0.0,"1. Совместим с моделью Apple iPad Pro 11"" (M5) 2. Тип чехла с клавиатурой 3. Цвет черный",9cc8282d-4a42-4042-bbc6-661ecbb92f3c,796,0.0,0.0,b5686580-429d-4d57-a4c3-3378d5a14652,a83fd144-d243-42bd-9cad-5fd948749e34,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,41154182,1,3,Стилус Apple Pencil Pro,,,1.0,шт,0.0,"Совместим с моделью Apple iPad Pro 11"" (M5)",e250cf4b-c353-4dfe-9a73-b8e16296340c,796,0.0,0.0,b5686580-429d-4d57-a4c3-3378d5a14652,a83fd144-d243-42bd-9cad-5fd948749e34,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,41213961,1,1,Организация велопробега для 10 человек,,,1.0,шт,0.0,,eb03f489-cea5-4e4e-a88d-216e707b9a9c,796,0.0,0.0,fdb1ed01-730f-47d1-b9f8-2741388c48f2,1e42617d-8422-4e17-8c50-9709a0c48fd9,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,41213961,1,2,Организация велопробега для 20 человек,,,1.0,шт,0.0,,db1106bd-bd51-44f3-963b-1b316b14fd61,796,0.0,0.0,fdb1ed01-730f-47d1-b9f8-2741388c48f2,1e42617d-8422-4e17-8c50-9709a0c48fd9,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,41213961,1,3,Организация велопробега для 30 человек,,,1.0,шт,0.0,,489df425-7444-4602-bf90-86066697ce45,796,0.0,0.0,fdb1ed01-730f-47d1-b9f8-2741388c48f2,1e42617d-8422-4e17-8c50-9709a0c48fd9,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,41347986,1,1,ставки по профилям ролей ИТ направления из вложения,,,1.0,шт,0.0,,fd880543-78d6-4d2b-9c4a-a646b81f3d31,796,0.0,0.0,36514c27-5d8e-4890-8d2f-fc8ad9fe7b58,98fef310-796e-4dcd-be1e-6887e38c02ab,sberb2b_goods_api,Software & Cloud
sberbank_ast,ПАО Сбербанк России,41352319,1,1,Контейнер для мусора (Java S-883-12L или эквивалент),29.20.21.129,"Контейнеры специализированные прочие, не включенные в другие группировки",1.0,шт,19190.0,Назначение: контейнер для мусора Объем: 12 л. Габариты (ДхВ): 239х430 мм (± 5 мм). Материал корпуса: металл Цвет: сатин Фактура: гладкая Форма: прямоугольник с закругленными углами Наличие крышки: Да Механизм открывания/закрывания: сенсор / автомат Источник питания: батареи типа АА,6dfffca1-dcc2-45dc-8915-dfe928fc0612,796,19190.0,19190.0,3d87a5b5-d922-4665-9e7c-5ca2c215d74d,9fe4e776-d60f-4220-858b-680814773888,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,4136723,1,1,Подписка Security Updates на 1 год для UserGate VE до 16 ядер (кластер из 2 нод) *,,,1.0,шт,0.0,"* Поставка эквивалента не допускается в связи с необходимостью совместимости закупаемых модулей и подписки с программным обеспечением, имеющимся у заказчика (Решение UserGate)",dc230420-ea14-46c9-894d-137cfd459eed,796,0.0,0.0,fba27eee-cb16-41d8-9502-a83a11964461,05f53c30-fdd0-4f07-9177-6e2e2ed266ab,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО Домклик,4136723,1,2,Модуль Advanced Threat Protection на 1 год для UserGate VE до 16 ядер *,,,1.0,шт,0.0,"* Поставка эквивалента не допускается в связи с необходимостью совместимости закупаемых модулей и подписки с программным обеспечением, имеющимся у заказчика (Решение UserGate)",7f75561e-f3b3-4117-804a-ce6e8a84e13e,796,0.0,0.0,fba27eee-cb16-41d8-9502-a83a11964461,05f53c30-fdd0-4f07-9177-6e2e2ed266ab,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО Домклик,4136723,1,3,Модуль Stream Antivirus на 1 год для UserGate VE до 16 ядер *,,,1.0,шт,0.0,"* Поставка эквивалента не допускается в связи с необходимостью совместимости закупаемых модулей и подписки с программным обеспечением, имеющимся у заказчика (Решение UserGate)",307b9eb2-54b2-49c0-98a6-902592eccc2a,796,0.0,0.0,fba27eee-cb16-41d8-9502-a83a11964461,05f53c30-fdd0-4f07-9177-6e2e2ed266ab,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО СберАвто,41416528,1,1,"Гарнитура Yealink UH34 Dual UC черный, USB, 1.2м",,,50.0,шт,250000.0,"Гарнитура Yealink UH34 Dual UC черный, USB, 1.2м",70f40fbb-82e5-46b4-8caf-247bc44b76ed,796,5000.0,250000.0,8e8b1a1c-f6bf-4131-a76f-efdda7e8325f,0ccb2818-a31c-4aa7-bf8c-a628ad9bbf9e,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,41559522,1,1,Смартфон Samsung A55,,,4.0,шт,132000.0,,9f320784-62dc-4edc-bafa-1dbd773b7de8,796,33000.0,132000.0,5731d694-b208-487d-90dc-892c7bd4f9e6,e8d79c8c-1033-432d-98c9-adbce93b1049,sberb2b_goods_api,Telecom & Devices
sberbank_ast,ООО Домклик,41559522,1,2,Samsung Galaxy S24,,,4.0,шт,256000.0,,aa991563-6ac2-4646-ab3b-eec477238d33,796,64000.0,256000.0,5731d694-b208-487d-90dc-892c7bd4f9e6,e8d79c8c-1033-432d-98c9-adbce93b1049,sberb2b_goods_api,Telecom & Devices
sberbank_ast,ООО Домклик,41559522,1,3,Redmi Note 13 Pro,,,2.0,шт,55980.0,,f8c54d09-7582-4852-ac57-a21848cec188,796,27990.0,55980.0,5731d694-b208-487d-90dc-892c7bd4f9e6,e8d79c8c-1033-432d-98c9-adbce93b1049,sberb2b_goods_api,Telecom & Devices
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,1,Ручка шариковая автоматическая Pilot Super Grip BPGG-8R-F-L,,,24.0,шт,2210.88,синяя (толщина линии 0.22 мм),26043075-18df-4833-aa44-5a2aa2633786,796,92.12,2210.88,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,2,Роллер Attache Selection Turbo синий (толщина линии 0.7 мм),,,24.0,шт,1573.6799999999998,синий (толщина линии 0.7 мм),8923f7fc-cf4e-4a31-8da4-444a8e373e34,796,65.57,1573.6799999999998,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,3,Ручка шариковая автоматическая Beifa KB139400 синяя корпус soft touch (толщина линии 0.5 мм),,,24.0,шт,1850.88,синяя корпус soft touch (толщина линии 0.5 мм),253682cb-198e-467c-a24b-4cc5acddf5ba,796,77.12,1850.88,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,4,Ручка гелевая неавтоматическая Attache Economy синяя (толщина линии 0.5 мм),,,48.0,шт,1092.96,синяя (толщина линии 0.5 мм),c01be513-ec7f-4886-9bdb-ff50c55e15cc,796,22.77,1092.96,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,5,Ручка гелевая автоматическая Attache Hammer синяя (толщина линии 0.5 мм),,,24.0,шт,2318.3999999999996,синяя (толщина линии 0.5 мм),278e2f72-0d4d-4838-914f-6fc2d9d3c021,796,96.6,2318.3999999999996,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,6,"Степлер Attache (Attache Economy) до 20 листов черный (скобы № 24/6, 26/6)",,,10.0,шт,1706.6,"до 20 листов черный (скобы № 24/6, 26/6)",8d96a855-9fc0-401a-adb3-0d733e8e6662,796,170.66,1706.6,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,7,Калькулятор настольный Citizen SDC-812NR 12-разрядный черный 124x102x25 мм,,,10.0,шт,10419.1,Citizen SDC-812NR 12-разрядный черный 124x102x25 мм,1189a0ce-04e7-4ec3-8c59-7547d083ff25,796,1041.91,10419.1,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,8,Салфетки влажные для офисной техники Luscan с антистатическим эффектом (100 штук в тубе),,,48.0,шт,10421.28,Luscan с антистатическим эффектом (100 штук в тубе),14ec91bb-6a9c-4cef-9f9a-c705b316cded,796,217.11,10421.28,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,9,Набор маркеров для белых досок Edding e-360/4S 4 цвета (толщина линии 1.5-3 мм) круглый наконечник,,,10.0,шт,8420.0,e-360/4S 4 цвета (толщина линии 1.5-3 мм) круглый наконечник,91698001-9a97-4c3d-9c8c-8849bf1ea2ff,796,842.0,8420.0,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,10,Антистеплер Attache Economy черный,,,10.0,шт,647.6999999999999,черный,4f3bd217-dbb2-4b4e-83d6-c6d2a6b1cc64,796,64.77,647.6999999999999,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,11,Ручка гелевая неавтоматическая Attache Town синяя (толщина линии 0.5 мм),,,24.0,шт,918.72,синяя (толщина линии 0.5 мм),f868bd88-cb79-4c66-9f2b-3488147aeb54,796,38.28,918.72,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,12,"Ручка гелевая со стираемыми чернилами Pilot Frixion Рoint синяя (толщина линии 0,25 мм)",,,12.0,шт,3412.44,"ilot Frixion Рoint синяя (толщина линии 0,25 мм)",375c9557-fcb4-47ea-9e1a-7bad5a91e5d1,796,284.37,3412.44,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,13,Корректирующая лента Attache (Attache Economy) 5 мм х 10 м (2 штуки в упаковке),,,12.0,шт,2851.32,Attache (Attache Economy) 5 мм х 10 м (2 штуки в упаковке),69595198-be30-43ae-93bb-9b71f1edfb89,796,237.61,2851.32,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,14,Корректирующая ручка Attache 8 мл морозостойкая (быстросохнущая основа),,,12.0,шт,1575.3600000000001,Attache 8 мл морозостойкая (быстросохнущая основа),48958e96-98f5-44b5-ba23-2dea59f6b9ea,796,131.28,1575.3600000000001,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,15,Папка-регистратор Attache (Attache Economy) 75 мм чёрная бумвинил/бумага,,,30.0,шт,9545.4,Attache (Attache Economy) 75 мм чёрная бумвинил/бумага,c8b8c6ab-4411-4b3a-9d6a-ff7e4c30ca74,796,318.18,9545.4,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,16,Конверт Комус С4 100 г/кв.м Куда-Кому белый стрип с внутренней запечаткой (50 штук в упаковке),,,2.0,шт,1094.8,Комус С4 100 г/кв.м Куда-Кому белый стрип с внутренней запечаткой (50 штук в упаковке),72bb811e-3a85-48c6-b0cd-b339e03fb9b6,796,547.4,1094.8,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,17,Ножницы 195 мм Attache с пластиковыми прорезиненными анатомическими ручками бирюзового/черного цвета,,,5.0,шт,1620.0,195 мм Attache с пластиковыми прорезиненными анатомическими ручками бирюзового/черного цвета,03813393-9dd7-4c21-acd3-e7b744e7892c,796,324.0,1620.0,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,18,Ножницы 215 мм Attache с пластиковыми прорезиненными анатомическими ручками черного/зеленого цвета,,,5.0,шт,1837.6,Attache с пластиковыми прорезиненными анатомическими ручками черного/зеленого цвета,c85f6002-9d98-458c-8eff-8401c02a2d06,796,367.52,1837.6,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,19,Губка-стиратель для магнитно-маркерных досок Attache магнитная желтая (160x55x45 мм),,,5.0,шт,1740.0,Attache магнитная желтая (160x55x45 мм),5cab2b7b-fd3c-4d77-b108-18ea062e55c8,796,348.0,1740.0,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,20,Папка-регистратор Комус Экономи 50 мм синяя бумвинил/бумага с защитным уголком,,,16.0,шт,7595.04,Комус Экономи 50 мм синяя бумвинил/бумага с защитным уголком,3a96bd06-a9c1-4d52-a0d0-07e52acc1205,796,474.69,7595.04,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,21,Папка-регистратор Комус Экономи 75 мм синяя бумвинил/бумага с защитным уголком,,,11.0,шт,3968.3599999999997,Комус Экономи 75 мм синяя бумвинил/бумага с защитным уголком,123d8508-8f19-4825-a260-08fef54973a7,796,360.76,3968.3599999999997,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,22,Папка на резинках Attache Economy A4 35 мм пластиковая до 300 листов синяя (толщина обложки 0.5 мм),,,10.0,шт,1308.8,Attache Economy A4 35 мм пластиковая до 300 листов синяя (толщина обложки 0.5 мм),a275738f-ac99-4c10-9937-d2cfe75c89b9,796,130.88,1308.8,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,23,Блок для записей Attache Economy 90x90x90 мм светло-серый проклеенный (плотность 65 г/кв.м),,,18.0,шт,3232.2599999999998,Attache Economy 90x90x90 мм светло-серый проклеенный (плотность 65 г/кв.м),69e71fcf-f99c-407e-9f7c-877921be6895,796,179.57,3232.2599999999998,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,24,Стикеры Attache Economy 76х76 мм неоновые 5 цветов (1 блок на 400 листов),,,20.0,шт,7764.400000000001,Attache Economy 76х76 мм неоновые 5 цветов (1 блок на 400 листов),7b092246-b886-49f5-9898-31250439a092,796,388.22,7764.400000000001,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,ООО Страховой брокер Сбербанка,41757530,1,25,Скобы для степлера Attache Economy №24/6 с цинковым покрытием (500 штук в упаковке),,,10.0,шт,770.1999999999999,Attache Economy №24/6 с цинковым покрытием (500 штук в упаковке),adf49221-23b3-4dbd-ae5c-949fce3a6361,796,77.02,770.1999999999999,7506c973-9fb4-40b8-a947-090c51b23909,e541f77b-a640-4636-aed5-c425ee3274bf,sberb2b_goods_api,Office & Admin
sberbank_ast,АО Сбербанк Лизинг,41836594,1,1,Пирожное капкейк,10.72.12.114,Кексы,900.0,шт,0.0,В соответствии с Техническим заданием,ec916f0c-d00a-4b02-95a0-ecd50970b2a1,796,0.0,0.0,493a1cda-d77d-4ae6-a861-9e9c4206a10a,0f965956-74ff-4a85-824c-a02edc8166dd,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,4186567,1,1,"Оказание услуг по организации производственной встречи для сотрудников Дальневосточного регионального филиала (г. Владивосток) в следующем формате: командообразующая активность, с оплатой услуг по организации питания, для сотрудников филиала в г. Владиво",,,1.0,шт,42000.0,согласно ТЗ во вложении,a9b9bbf1-506e-4e1c-bf7a-7e2c3fce0a4a,796,42000.0,42000.0,3ff6215d-c789-464f-9edd-898c423418bf,7cf91583-58c5-43fa-bd73-009a80aa8fe8,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,42271501,1,1,Услуги трансфера,49.39.34.000,"Услуги по перевозке пассажиров и багажа автобусами по заказам в междугородном и международном сообщениях, кроме перевозки арендованными автобусами с водителем и по туристическим или экскурсионным маршрутам",1.0,усл. ед,0.0,,b01b1e7d-430a-4c10-8faf-dee6b063036f,876,0.0,0.0,309b05b9-ca82-4ade-844b-f253ed25d1f9,df224643-702a-4740-b283-6f731de0b37b,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,42756055,1,1,Услуги по комплексной уборке офиса,,,1.0,усл. ед,0.0,,5e10e0ea-fe88-48ee-9fc0-e9e466ff0422,876,0.0,0.0,f6c38244-e36d-44e0-b911-1bf4e386c27b,6b79be0f-dee2-4109-973f-c1a0e3442daa,sberb2b_goods_api,Office & Admin
sberbank_ast,АО Сбербанк Лизинг,4290981,1,1,Линейный светильник DS LED 5050 38W,27.40.25.123,"Устройства осветительные электрические подвесные, потолочные, встраиваемые и настенные, предназначенные для использования со светодиодными лампами и прочими светодиодными источниками света",40.0,шт,0.0,,112a1725-3f69-4d54-b7d1-8dc8c34a3ee9,796,0.0,0.0,b08e87e0-95ad-4475-a8fa-fc943b30866e,860246b9-49c3-4dae-bdac-d765d99cc32c,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,1,Цифровая камера Sony ILME-FX30 или аналог,,,2.0,шт,0.0,,d8dce3e9-678d-4763-987e-98258a08c277,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,2,Объектив Tamron B070 или эквивалент,,,2.0,шт,0.0,,8f3f923d-a72e-4d05-8f03-78bbeb379eb5,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,3,Карта памяти,,,2.0,шт,0.0,,6fb89a69-35b0-4e6c-8afd-1fd55a4dc934,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,4,Картридер,,,1.0,шт,0.0,,7764fd45-bae9-4382-97ae-3901f6b9b733,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,5,Штатив,,,2.0,шт,0.0,,36c17705-2371-4a3e-990b-356d901c9dd0,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,6,Петличная радиосистема,,,1.0,шт,0.0,,05c36959-0c64-4c78-8df6-d99f92bd3cf6,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,7,Светодиодный осветитель тип 1,,,2.0,шт,0.0,,b863dcf5-6dc8-49ec-8b17-c02fb2bc2ec3,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,8,Светодиодный осветитель тип 2,,,2.0,шт,0.0,,9254384c-76dc-4114-8d72-71b877f1bdee,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,43229929,1,9,"Стойка для осветительного оборудования, тип 1",,,2.0,шт,0.0,,e29d0a4b-bfd7-4c22-b953-3d038f47c755,796,0.0,0.0,80e9bfea-394d-4bbf-9b3b-8a283b22d278,231565d0-567a-4d86-a7d3-4c4a19a6a538,sberb2b_goods_api,Other
