source_system,platform_section,entity_name,customer_query,procedure_number,lot_number,subject,customer_name,region,status,tender_type,price_rub,deadline_at,detail_url,tags,published_at,application_deadline,method_name,currency,search_url,published_at_detail,application_deadline_detail,detail_price_rub,okpd_code,okpd_name,quantity,unit,delivery_place,method_name_detail,currency_detail,seller_name,seller_tax_id,documents_available,publication_month,publication_year,focus_category,duplicate_group_size
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240057.1,1,г. Оренбург. Процедура продажи б.у. ИТ оборудования в количестве 15 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),60000.0,2026-01-12 11:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705625,Торги коммерческих заказчиков,2025-12-24 12:48:00,2026-01-12 11:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240056.1,1,г. Волгоград. Процедура продажи б.у. ИТ оборудования в количестве 15 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),112000.0,2026-01-12 11:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705620,Торги коммерческих заказчиков,2025-12-24 12:47:00,2026-01-12 11:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240055.1,1,г. Москва-9. Процедура продажи б.у. ИТ оборудования в количестве 200 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),1434200.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705615,Торги коммерческих заказчиков,2025-12-24 12:45:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240053.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),145000.0,2026-01-12 11:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705611,Торги коммерческих заказчиков,2025-12-24 12:44:00,2026-01-12 11:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240051.1,1,г. Москва-8. Процедура продажи б.у. ИТ оборудования в количестве 150 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),900000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705583,Торги коммерческих заказчиков,2025-12-24 12:28:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240050.1,1,г. Москва-7. Процедура продажи б.у. ИТ оборудования в количестве 46 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),271800.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705581,Торги коммерческих заказчиков,2025-12-24 12:27:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240048.1,1,г. Москва-5. Процедура продажи б.у. ИТ оборудования в количестве 55 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),152000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705579,Торги коммерческих заказчиков,2025-12-24 12:26:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240049.1,1,г. Москва-6. Процедура продажи б.у. ИТ оборудования в количестве 23 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),110400.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705580,Торги коммерческих заказчиков,2025-12-24 12:26:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240047.1,1,г. Москва-4. Процедура продажи б.у. ИТ оборудования в количестве 70 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),280000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705577,Торги коммерческих заказчиков,2025-12-24 12:25:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240046.1,1,г. Москва-3. Процедура продажи б.у. ИТ оборудования в количестве 132 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),179520.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705576,Торги коммерческих заказчиков,2025-12-24 12:24:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240045.1,1,г. Москва-2. Процедура продажи б.у. ИТ оборудования в количестве 88 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),76600.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705574,Торги коммерческих заказчиков,2025-12-24 12:24:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240044.1,1,г. Москва-1. Процедура продажи б.у. ИТ оборудования в количестве 164 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),99600.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705570,Торги коммерческих заказчиков,2025-12-24 12:23:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240043.1,1,г. Хабаровск. Процедура продажи б.у. ИТ оборудования в количестве 25 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),62900.0,2026-01-12 10:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705561,Торги коммерческих заказчиков,2025-12-24 12:14:00,2026-01-12 10:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240042.1,1,г. Владивосток. Процедура продажи б.у. ИТ оборудования в количестве 158 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),77660.0,2026-01-12 10:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705558,Торги коммерческих заказчиков,2025-12-24 12:13:00,2026-01-12 10:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240041.1,1,г. Пермь. Процедура продажи б.у. ИТ оборудования в количестве 128 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),152900.0,2026-01-12 10:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705554,Торги коммерческих заказчиков,2025-12-24 12:11:00,2026-01-12 10:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240040.1,1,г. Нижний Новгород 11. Процедура продажи б.у. ИТ оборудования в количестве 18 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),92600.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705551,Торги коммерческих заказчиков,2025-12-24 12:10:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240039.1,1,г. Нижний Новгород 10. Процедура продажи б.у. ИТ оборудования в количестве 38 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),260400.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705549,Торги коммерческих заказчиков,2025-12-24 12:09:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240037.1,1,г. Нижний Новгород 8. Процедура продажи б.у. ИТ оборудования в количестве 43 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),253400.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705545,Торги коммерческих заказчиков,2025-12-24 12:08:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240038.1,1,г. Нижний Новгород 9. Процедура продажи б.у. ИТ оборудования в количестве 24 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),59700.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705547,Торги коммерческих заказчиков,2025-12-24 12:08:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240036.1,1,г. Нижний Новгород 7. Процедура продажи б.у. ИТ оборудования в количестве 22 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),44000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705544,Торги коммерческих заказчиков,2025-12-24 12:07:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240035.1,1,г. Нижний Новгород 6. Процедура продажи б.у. ИТ оборудования в количестве 19 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),28500.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705543,Торги коммерческих заказчиков,2025-12-24 12:07:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240034.1,1,г. Нижний Новгород 5. Процедура продажи б.у. ИТ оборудования в количестве 115 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),1193400.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705541,Торги коммерческих заказчиков,2025-12-24 12:06:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240032.1,1,г. Нижний Новгород 4. Процедура продажи б.у. ИТ оборудования в количестве 71 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),72000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705537,Торги коммерческих заказчиков,2025-12-24 12:05:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240031.1,1,г. Нижний Новгород 3. Процедура продажи б.у. ИТ оборудования в количестве 82 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),82000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705535,Торги коммерческих заказчиков,2025-12-24 12:04:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240030.1,1,г. Нижний Новгород 2. Процедура продажи б.у. ИТ оборудования в количестве 117 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),117000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705533,Торги коммерческих заказчиков,2025-12-24 12:03:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240029.1,1,г. Нижний Новгород 1. Процедура продажи б.у. ИТ оборудования в количестве 180 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),180000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705530,Торги коммерческих заказчиков,2025-12-24 12:01:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240028.1,1,г. Казань 4. Процедура продажи б.у. ИТ оборудования в количестве 43 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),275400.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705527,Торги коммерческих заказчиков,2025-12-24 12:00:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240027.1,1,г. Казань 1. Процедура продажи б.у. ИТ оборудования в количестве 198 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),172100.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705525,Торги коммерческих заказчиков,2025-12-24 12:00:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240026.1,1,г. Казань 3. Процедура продажи б.у. ИТ оборудования в количестве 29 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),97000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705520,Торги коммерческих заказчиков,2025-12-24 11:58:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240025.1,1,г. Казань 2. Процедура продажи б.у. ИТ оборудования в количестве 58 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),532800.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705518,Торги коммерческих заказчиков,2025-12-24 11:57:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240024.1,1,Простая продажа (продажа без ЭП) на право заключения Договора реализации бывшего в употреблении (использовавшегося в процессе осуществления деятельности Банка) имущества Банка следующих видов: устройства самообслуживания (банкоматы),ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),400000.0,2025-12-26 14:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705511,Торги коммерческих заказчиков,2025-12-24 11:52:00,2025-12-26 14:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",100680663,1,Аэрохоккей,ПАО СБЕРБАНК,,Подача заявок,Запрос предложений в электронной форме,35990.0,2025-12-26 18:00:00,https://sberb2b.ru/request/supplier/preview/4fb04449-feb2-4585-8ce6-e0d40c49a0f1,SberB2B,2025-12-24 11:34:00,2025-12-26 18:00:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240022.1,1,г. Чита . Процедура продажи б.у. ИТ оборудования в количестве 15 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),101200.0,2026-01-12 07:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705479,Торги коммерческих заказчиков,2025-12-24 11:32:00,2026-01-12 07:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240021.1,1,г. Иркутск6. Процедура продажи б.у. ИТ оборудования в количестве 100 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),136000.0,2026-01-12 07:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705475,Торги коммерческих заказчиков,2025-12-24 11:31:00,2026-01-12 07:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240020.1,1,г. Иркутск5. Процедура продажи б.у. ИТ оборудования в количестве 91 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),35620.0,2026-01-12 07:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705471,Торги коммерческих заказчиков,2025-12-24 11:30:00,2026-01-12 07:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240019.1,1,г. Иркутск4. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),154000.0,2026-01-12 07:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705468,Торги коммерческих заказчиков,2025-12-24 11:29:00,2026-01-12 07:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240018.1,1,г. Иркутск3. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),155500.0,2026-01-12 07:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705464,Торги коммерческих заказчиков,2025-12-24 11:28:00,2026-01-12 07:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240017.1,1,г. Иркутск2. Процедура продажи б.у. ИТ оборудования в количестве 34 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),200700.0,2026-01-12 07:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705461,Торги коммерческих заказчиков,2025-12-24 11:26:00,2026-01-12 07:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
