source_system,procedure_number,lot_number,document_name,document_url,document_storage_name,document_mime_type,document_size_bytes,document_hash,is_available,local_path,extraction_method,text_chars,ocr_required,pii_findings_count
sberbank_ast,60010033,1,"ТФД закупка до 500 тр _24.12.2025, 08_57_17.docx",https://sberb2b.ru/uploads/documents/09/cb4/fcb/09cb4fcbc84d1b0020f0c699767cd111.bin,09cb4fcbc84d1b0020f0c699767cd111.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372504.0,09cb4fcbc84d1b0020f0c699767cd111,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\60010033_001_ТФД закупка до 500 тр _24.12.2025, 08_57_17.docx",docx_xml,71831.0,False,2.0
sberbank_ast,60010033,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/41/88a/1b8/4188a1b8b3d675a26b9c34c90e6cd910.bin,4188a1b8b3d675a26b9c34c90e6cd910.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26045.0,4188a1b8b3d675a26b9c34c90e6cd910,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\60010033_002_Техническое задание.docx,docx_xml,1655.0,False,0.0
sberbank_ast,16457469,1,"ТФД закупка до 500 тр _22.12.2025, 10_23_17.docx",https://sberb2b.ru/uploads/documents/68/e7e/0ac/68e7e0ac05a57ad9601ea52e3b58b03e.bin,68e7e0ac05a57ad9601ea52e3b58b03e.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372529.0,68e7e0ac05a57ad9601ea52e3b58b03e,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\16457469_001_ТФД закупка до 500 тр _22.12.2025, 10_23_17.docx",docx_xml,71831.0,False,2.0
sberbank_ast,16457469,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/aa/b40/c22/aab40c2264b4f47e35504786fbf9dfcf.bin,aab40c2264b4f47e35504786fbf9dfcf.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25824.0,aab40c2264b4f47e35504786fbf9dfcf,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\16457469_002_Техническое задание.docx,docx_xml,1394.0,False,0.0
sberbank_ast,63260656,1,"ТФД закупка до 500 тр _22.12.2025, 07_08_19.docx",https://sberb2b.ru/uploads/documents/54/71d/07e/5471d07e1e7f6f6e1730ae94fbb3083b.bin,5471d07e1e7f6f6e1730ae94fbb3083b.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372503.0,5471d07e1e7f6f6e1730ae94fbb3083b,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\63260656_001_ТФД закупка до 500 тр _22.12.2025, 07_08_19.docx",docx_xml,71831.0,False,2.0
sberbank_ast,63260656,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/6c/4ac/01d/6c4ac01d39b41823ae4492a4e8d2bffc.bin,6c4ac01d39b41823ae4492a4e8d2bffc.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25891.0,6c4ac01d39b41823ae4492a4e8d2bffc,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\63260656_002_Техническое задание.docx,docx_xml,1460.0,False,0.0
sberbank_ast,31312397,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/91/506/c57/91506c571de3e415aa0ed2ba412011b1.bin,91506c571de3e415aa0ed2ba412011b1.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26265.0,91506c571de3e415aa0ed2ba412011b1,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\31312397_001_Техническое задание.docx,docx_xml,1979.0,False,0.0
sberbank_ast,31312397,1,"ТФД закупка до 500 тр _17.12.2025, 09_09_17.docx",https://sberb2b.ru/uploads/documents/8f/52f/47c/8f52f47cd12eca9124045a74eac57451.bin,8f52f47cd12eca9124045a74eac57451.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372497.0,8f52f47cd12eca9124045a74eac57451,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\31312397_002_ТФД закупка до 500 тр _17.12.2025, 09_09_17.docx",docx_xml,71831.0,False,2.0
sberbank_ast,10957568,1,"ТФД закупка до 500 тр _17.12.2025, 03_34_19.docx",https://sberb2b.ru/uploads/documents/71/d58/c06/71d58c06a986e20314cbcc403cf722e2.bin,71d58c06a986e20314cbcc403cf722e2.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372581.0,71d58c06a986e20314cbcc403cf722e2,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\10957568_001_ТФД закупка до 500 тр _17.12.2025, 03_34_19.docx",docx_xml,71886.0,False,2.0
sberbank_ast,10957568,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/c1/115/e8f/c1115e8fd4d86c52358298dd78fe67e6.bin,c1115e8fd4d86c52358298dd78fe67e6.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25854.0,c1115e8fd4d86c52358298dd78fe67e6,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\10957568_002_Техническое задание.docx,docx_xml,1379.0,False,0.0
sberbank_ast,47626523,1,"ТФД закупка до 500 тр _19.12.2025, 07_54_20.docx",https://sberb2b.ru/uploads/documents/d7/727/e39/d7727e39380020218ddab1c09465d850.bin,d7727e39380020218ddab1c09465d850.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372503.0,d7727e39380020218ddab1c09465d850,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\47626523_001_ТФД закупка до 500 тр _19.12.2025, 07_54_20.docx",docx_xml,71830.0,False,2.0
sberbank_ast,47626523,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/86/ddb/3eb/86ddb3eb357a2c6ff7e116782b15775b.bin,86ddb3eb357a2c6ff7e116782b15775b.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26349.0,86ddb3eb357a2c6ff7e116782b15775b,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\47626523_002_Техническое задание.docx,docx_xml,2711.0,False,0.0
sberbank_ast,132353597,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/08/726/e6e/08726e6e87456cf175d60a3022d78a20.bin,08726e6e87456cf175d60a3022d78a20.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26120.0,08726e6e87456cf175d60a3022d78a20,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132353597_001_Техническое задание.docx,docx_xml,1758.0,False,0.0
sberbank_ast,132353597,1,"ТФД закупка до 500 тр _15.12.2025, 03_42_17.docx",https://sberb2b.ru/uploads/documents/79/1fd/25f/791fd25f769b3325a713b5db6c47fe50.bin,791fd25f769b3325a713b5db6c47fe50.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372821.0,791fd25f769b3325a713b5db6c47fe50,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132353597_002_ТФД закупка до 500 тр _15.12.2025, 03_42_17.docx",docx_xml,71853.0,False,3.0
sberbank_ast,132451723,1,"ТФД закупка до 500 тр _09.12.2025, 11_59_16.docx",https://sberb2b.ru/uploads/documents/5d/914/afa/5d914afa76b5d2e00d28a399e7798cdd.bin,5d914afa76b5d2e00d28a399e7798cdd.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,67165.0,5d914afa76b5d2e00d28a399e7798cdd,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132451723_001_ТФД закупка до 500 тр _09.12.2025, 11_59_16.docx",docx_xml,61872.0,False,3.0
sberbank_ast,132451723,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/46/941/89b/4694189b533410fa6d18ad472dc25fba.bin,4694189b533410fa6d18ad472dc25fba.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26209.0,4694189b533410fa6d18ad472dc25fba,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132451723_002_Техническое задание.docx,docx_xml,1897.0,False,0.0
sberbank_ast,88830046,1,"ТФД закупка до 500 тр _29.12.2025, 10_13_19.docx",https://sberb2b.ru/uploads/documents/c6/380/7f2/c63807f26e2ede36eb7fa0c70d4461de.bin,c63807f26e2ede36eb7fa0c70d4461de.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372384.0,c63807f26e2ede36eb7fa0c70d4461de,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\88830046_001_ТФД закупка до 500 тр _29.12.2025, 10_13_19.docx",docx_xml,71886.0,False,4.0
sberbank_ast,88830046,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/c9/25e/855/c925e8553a6db007ddb1f84e4000d132.bin,c925e8553a6db007ddb1f84e4000d132.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26012.0,c925e8553a6db007ddb1f84e4000d132,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\88830046_002_Техническое задание.docx,docx_xml,2029.0,False,0.0
sberbank_ast,53266154,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/15/82b/dce/1582bdceb3d54a29ba11547845699017.bin,1582bdceb3d54a29ba11547845699017.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27563.0,1582bdceb3d54a29ba11547845699017,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\53266154_001_Техническое задание.docx,docx_xml,6022.0,False,0.0
sberbank_ast,53266154,1,"ТФД закупка до 500 тр _29.12.2025, 10_14_20.docx",https://sberb2b.ru/uploads/documents/79/32e/fe0/7932efe009f3f6de4a69179ef8391501.bin,7932efe009f3f6de4a69179ef8391501.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372495.0,7932efe009f3f6de4a69179ef8391501,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\53266154_002_ТФД закупка до 500 тр _29.12.2025, 10_14_20.docx",docx_xml,71842.0,False,2.0
sberbank_ast,57759118,1,"ТФД закупка до 500 тр _24.12.2025, 05_27_20.docx",https://sberb2b.ru/uploads/documents/3d/7c4/c12/3d7c4c12a1cc18c07468afe2a10af7e8.bin,3d7c4c12a1cc18c07468afe2a10af7e8.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372554.0,3d7c4c12a1cc18c07468afe2a10af7e8,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\57759118_001_ТФД закупка до 500 тр _24.12.2025, 05_27_20.docx",docx_xml,71934.0,False,2.0
sberbank_ast,57759118,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/aa/3d3/f76/aa3d3f765bf56dcf22461d733d604353.bin,aa3d3f765bf56dcf22461d733d604353.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26215.0,aa3d3f765bf56dcf22461d733d604353,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\57759118_002_Техническое задание.docx,docx_xml,2188.0,False,0.0
sberbank_ast,100680663,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/44/24d/322/4424d3229f2f7936bd4285588026163c.bin,4424d3229f2f7936bd4285588026163c.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25954.0,4424d3229f2f7936bd4285588026163c,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\100680663_001_Техническое задание.docx,docx_xml,1539.0,False,0.0
sberbank_ast,100680663,1,"ТФД закупка до 500 тр _24.12.2025, 08_32_15.docx",https://sberb2b.ru/uploads/documents/81/1e2/fe1/811e2fe1399be5bfb61e827fabc09a75.bin,811e2fe1399be5bfb61e827fabc09a75.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372387.0,811e2fe1399be5bfb61e827fabc09a75,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\100680663_002_ТФД закупка до 500 тр _24.12.2025, 08_32_15.docx",docx_xml,71882.0,False,4.0
sberbank_ast,62136408,1,"ТФД закупка до 500 тр _15.12.2025, 13_58_17.docx",https://sberb2b.ru/uploads/documents/6b/864/5be/6b8645be42df66ffad168765e553dcf9.bin,6b8645be42df66ffad168765e553dcf9.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372017.0,6b8645be42df66ffad168765e553dcf9,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\62136408_001_ТФД закупка до 500 тр _15.12.2025, 13_58_17.docx",docx_xml,71478.0,False,0.0
sberbank_ast,62136408,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/14/bc8/fa8/14bc8fa806a0d113b18e25e577e6ff78.bin,14bc8fa806a0d113b18e25e577e6ff78.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26027.0,14bc8fa806a0d113b18e25e577e6ff78,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\62136408_002_Техническое задание.docx,docx_xml,1642.0,False,0.0
sberbank_ast,72978467,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/7d/858/823/7d8588236068ee9a13e4ab576dbf3b93.bin,7d8588236068ee9a13e4ab576dbf3b93.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25986.0,7d8588236068ee9a13e4ab576dbf3b93,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\72978467_001_Техническое задание.docx,docx_xml,1625.0,False,0.0
sberbank_ast,72978467,1,"ТФД закупка до 500 тр _15.12.2025, 16_20_17.docx",https://sberb2b.ru/uploads/documents/d9/3d0/fa8/d93d0fa82bde98b37264565b39c4444f.bin,d93d0fa82bde98b37264565b39c4444f.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,372463.0,d93d0fa82bde98b37264565b39c4444f,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\72978467_002_ТФД закупка до 500 тр _15.12.2025, 16_20_17.docx",docx_xml,71936.0,False,4.0
sberbank_ast,23953774,1,"ТФД закупка до 500 тр _10.12.2025, 11_02_22.docx",https://sberb2b.ru/uploads/documents/1c/66a/7ce/1c66a7ced3a25497e3f702fda182dbf9.bin,1c66a7ced3a25497e3f702fda182dbf9.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,152402.0,1c66a7ced3a25497e3f702fda182dbf9,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\23953774_001_ТФД закупка до 500 тр _10.12.2025, 11_02_22.docx",docx_xml,72243.0,False,4.0
sberbank_ast,23953774,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/f2/d22/877/f2d22877c3c16ef42d2c549d0a9e04f0.bin,f2d22877c3c16ef42d2c549d0a9e04f0.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,28982.0,f2d22877c3c16ef42d2c549d0a9e04f0,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\23953774_002_Техническое задание.docx,docx_xml,9180.0,False,0.0
sberbank_ast,25392390,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/fe/43e/320/fe43e3202c276b786c618da8c51da50f.docx,fe43e3202c276b786c618da8c51da50f.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24344.0,fe43e3202c276b786c618da8c51da50f,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\25392390_001_Техническое задание.docx,docx_xml,5075.0,False,0.0
sberbank_ast,25392390,1,"ТФД закупка до 500 тр _08.12.2025, 09_39_14.docx",https://sberb2b.ru/uploads/documents/65/c86/e54/65c86e54661dabb1b8f153048c773c27.bin,65c86e54661dabb1b8f153048c773c27.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,67231.0,65c86e54661dabb1b8f153048c773c27,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\25392390_002_ТФД закупка до 500 тр _08.12.2025, 09_39_14.docx",docx_xml,61895.0,False,3.0
sberbank_ast,25392390,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/9e/4b2/3b2/9e4b23b2ebf1a2cb13b56b99729463a9.bin,9e4b23b2ebf1a2cb13b56b99729463a9.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26104.0,9e4b23b2ebf1a2cb13b56b99729463a9,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\25392390_003_Техническое задание.docx,docx_xml,1870.0,False,0.0
sberbank_ast,30861315,1,"ТФД закупка до 500 тр _05.12.2025, 08_56_20.docx",https://sberb2b.ru/uploads/documents/15/6e1/d15/156e1d15bca22dda2a4a2ac7065460f5.bin,156e1d15bca22dda2a4a2ac7065460f5.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,149957.0,156e1d15bca22dda2a4a2ac7065460f5,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\30861315_001_ТФД закупка до 500 тр _05.12.2025, 08_56_20.docx",docx_xml,67475.0,False,4.0
sberbank_ast,30861315,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/5b/a80/b69/5ba80b691aad44e56899d70b055a891b.bin,5ba80b691aad44e56899d70b055a891b.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,29085.0,5ba80b691aad44e56899d70b055a891b,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\30861315_002_Техническое задание.docx,docx_xml,9733.0,False,0.0
sberbank_ast,14764022,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/9a/40b/6d4/9a40b6d48710cdafe30236dc7bdeaef6.bin,9a40b6d48710cdafe30236dc7bdeaef6.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26002.0,9a40b6d48710cdafe30236dc7bdeaef6,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\14764022_001_Техническое задание.docx,docx_xml,1675.0,False,0.0
sberbank_ast,14764022,1,"ТФД закупка до 500 тр _05.12.2025, 08_58_18.docx",https://sberb2b.ru/uploads/documents/f5/b07/6a0/f5b076a0ca28092d390e166f44246a48.bin,f5b076a0ca28092d390e166f44246a48.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,149954.0,f5b076a0ca28092d390e166f44246a48,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\14764022_002_ТФД закупка до 500 тр _05.12.2025, 08_58_18.docx",docx_xml,67475.0,False,4.0
sberbank_ast,29403025,1,"ТФД закупка до 500 тр _05.12.2025, 13_52_15.docx",https://sberb2b.ru/uploads/documents/57/9bb/2f5/579bb2f5f16aa8cd58e3c5ff9147a26d.bin,579bb2f5f16aa8cd58e3c5ff9147a26d.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,149964.0,579bb2f5f16aa8cd58e3c5ff9147a26d,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\29403025_001_ТФД закупка до 500 тр _05.12.2025, 13_52_15.docx",docx_xml,67475.0,False,4.0
sberbank_ast,29403025,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/21/209/73e/2120973ee20be36e1350462ce9a5adc3.bin,2120973ee20be36e1350462ce9a5adc3.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26888.0,2120973ee20be36e1350462ce9a5adc3,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\29403025_002_Техническое задание.docx,docx_xml,3682.0,False,0.0
sberbank_ast,109289440,1,"ТФД закупка до 500 тр _05.12.2025, 09_02_19.docx",https://sberb2b.ru/uploads/documents/a1/9c7/8ce/a19c78ce833a1298df94f20538a94816.bin,a19c78ce833a1298df94f20538a94816.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,149960.0,a19c78ce833a1298df94f20538a94816,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\109289440_001_ТФД закупка до 500 тр _05.12.2025, 09_02_19.docx",docx_xml,67475.0,False,4.0
sberbank_ast,109289440,1,ТЗ (Фасилитация_Игры).docx,https://sberb2b.ru/uploads/documents/d3/fc1/19b/d3fc119b357fd478da5b95cca79d0cce.docx,d3fc119b357fd478da5b95cca79d0cce.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,36384.0,d3fc119b357fd478da5b95cca79d0cce,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\109289440_002_ТЗ (Фасилитация_Игры).docx,docx_xml,7131.0,False,0.0
sberbank_ast,109289440,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/62/aaa/226/62aaa22639f5fd00dcd58874595429d4.bin,62aaa22639f5fd00dcd58874595429d4.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,28873.0,62aaa22639f5fd00dcd58874595429d4,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\109289440_003_Техническое задание.docx,docx_xml,7124.0,False,0.0
sberbank_ast,101879042,1,"ТФД закупка до 500 тр _02.12.2025, 07_25_14.docx",https://sberb2b.ru/uploads/documents/b4/f14/369/b4f143691a1b0f72a54b6739124b1c13.bin,b4f143691a1b0f72a54b6739124b1c13.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,150020.0,b4f143691a1b0f72a54b6739124b1c13,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\101879042_001_ТФД закупка до 500 тр _02.12.2025, 07_25_14.docx",docx_xml,67500.0,False,4.0
sberbank_ast,101879042,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/68/9f0/e7a/689f0e7a3bddd2b841d6e1669f000290.bin,689f0e7a3bddd2b841d6e1669f000290.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26077.0,689f0e7a3bddd2b841d6e1669f000290,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\101879042_002_Техническое задание.docx,docx_xml,1832.0,False,0.0
sberbank_ast,87609565,1,"ТФД закупка до 500 тр _27.11.2025, 14_33_17.docx",https://sberb2b.ru/uploads/documents/f2/92f/a53/f292fa5367ac6af80cff57c5bddcc069.bin,f292fa5367ac6af80cff57c5bddcc069.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,150039.0,f292fa5367ac6af80cff57c5bddcc069,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\87609565_001_ТФД закупка до 500 тр _27.11.2025, 14_33_17.docx",docx_xml,67500.0,False,4.0
sberbank_ast,87609565,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/b9/e16/08a/b9e1608ae77f5dccb4879c16c9c36574.bin,b9e1608ae77f5dccb4879c16c9c36574.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26483.0,b9e1608ae77f5dccb4879c16c9c36574,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\87609565_002_Техническое задание.docx,docx_xml,2749.0,False,0.0
sberbank_ast,51346084,1,"ТФД закупка до 500 тр _24.11.2025, 11_58_16.docx",https://sberb2b.ru/uploads/documents/12/676/9cf/126769cf512b37153660cf8b141b41d2.bin,126769cf512b37153660cf8b141b41d2.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,66608.0,126769cf512b37153660cf8b141b41d2,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\51346084_001_ТФД закупка до 500 тр _24.11.2025, 11_58_16.docx",docx_xml,61465.0,False,0.0
sberbank_ast,51346084,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/45/e1e/2e2/45e1e2e2b0f263bc7421b9ae3f908a75.bin,45e1e2e2b0f263bc7421b9ae3f908a75.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27867.0,45e1e2e2b0f263bc7421b9ae3f908a75,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\51346084_002_Техническое задание.docx,docx_xml,5469.0,False,0.0
sberbank_ast,123870997,1,Вкладыши (Беруши).PNG,https://sberb2b.ru/uploads/images/85/bc1/b56/85bc1b56df4d6d18081fb862eb128b94.png,85bc1b56df4d6d18081fb862eb128b94.png,image/png,283089.0,85bc1b56df4d6d18081fb862eb128b94,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_001_Вкладыши (Беруши).PNG,unsupported,0.0,False,0.0
sberbank_ast,123870997,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/ef/744/9c6/ef7449c63a9ae98207310ed5467d1d48.bin,ef7449c63a9ae98207310ed5467d1d48.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26009.0,ef7449c63a9ae98207310ed5467d1d48,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_002_Техническое задание.docx,docx_xml,1601.0,False,0.0
sberbank_ast,123870997,1,"ТФД закупка до 500 тр _13.11.2025, 14_51_10.docx",https://sberb2b.ru/uploads/documents/52/21a/66b/5221a66bb048d52a485ac557620134e8.bin,5221a66bb048d52a485ac557620134e8.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,75201.0,5221a66bb048d52a485ac557620134e8,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_003_ТФД закупка до 500 тр _13.11.2025, 14_51_10.docx",docx_xml,67509.0,False,4.0
sberbank_ast,123870997,1,"ТФД закупка до 500 тр _14.11.2025, 10_38_11.docx",https://sberb2b.ru/uploads/documents/0e/0ba/6ff/0e0ba6ff3f80427ed5d9f2b49bdc540e.bin,0e0ba6ff3f80427ed5d9f2b49bdc540e.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,150090.0,0e0ba6ff3f80427ed5d9f2b49bdc540e,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_004_ТФД закупка до 500 тр _14.11.2025, 10_38_11.docx",docx_xml,67570.0,False,4.0
sberbank_ast,101473831,1,"ТФД закупка до 500 тр _14.11.2025, 10_26_10.docx",https://sberb2b.ru/uploads/documents/54/dd8/a2d/54dd8a2d5c3d1a922e7dabbb19996993.bin,54dd8a2d5c3d1a922e7dabbb19996993.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,150099.0,54dd8a2d5c3d1a922e7dabbb19996993,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\101473831_001_ТФД закупка до 500 тр _14.11.2025, 10_26_10.docx",docx_xml,67570.0,False,4.0
sberbank_ast,101473831,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/d4/97b/497/d497b497269ea9175a2f42fccfa45f4c.bin,d497b497269ea9175a2f42fccfa45f4c.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26412.0,d497b497269ea9175a2f42fccfa45f4c,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\101473831_002_Техническое задание.docx,docx_xml,2263.0,False,0.0
sberbank_ast,53751942,1,"ТФД закупка до 500 тр _13.11.2025, 14_30_11.docx",https://sberb2b.ru/uploads/documents/f3/289/fb6/f3289fb63f942050209a6b96d3ca610d.bin,f3289fb63f942050209a6b96d3ca610d.bin,application/vnd.openxmlformats-officedocument.wordprocessingml.document,75192.0,f3289fb63f942050209a6b96d3ca610d,True,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\53751942_001_ТФД закупка до 500 тр _13.11.2025, 14_30_11.docx",docx_xml,67509.0,False,4.0
sberbank_ast,53751942,1,20251113_171004.jpg,https://sberb2b.ru/uploads/images/23/be0/1f2/23be01f2d5cfddc403385302c42077f8.jpg,23be01f2d5cfddc403385302c42077f8.jpg,image/jpeg,2082119.0,23be01f2d5cfddc403385302c42077f8,True,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\53751942_002_20251113_171004.jpg,unsupported,0.0,False,0.0
